Server Name	server_name	database_name	recovery_model	BackupType	name	description	bkSize	TimeTaken	backup_start_date
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-07 01:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-07 01:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-07 01:15:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-07 01:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_UXIPLOG	FULL	Full	NULL	NULL	120550 MB	480 Seconds	2025-03-07 00:57:07.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-07 00:45:03.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	25 MB	2 Seconds	2025-03-07 00:30:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-07 00:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-07 00:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-06 23:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-06 23:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-06 23:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 23:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-06 22:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-06 22:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-06 22:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD	FULL	Full	NULL	NULL	3459978 MB	* Seconds	2025-03-06 22:05:29.000
SQLCLU-01	SQLCLU-01	HiX_ENVSETTINGS	FULL	Full	NULL	NULL	6 MB	0 Seconds	2025-03-06 22:05:28.000
SQLCLU-01	SQLCLU-01	HiX_AUDITLOG	FULL	Full	NULL	NULL	168192 MB	319 Seconds	2025-03-06 22:00:08.000
SQLCLU-01	SQLCLU-01	DbaUtility	SIMPLE	Full	NULL	NULL	143 MB	1 Seconds	2025-03-06 22:00:06.000
SQLCLU-01	SQLCLU-01	BackupFoundation	FULL	Full	NULL	NULL	70 MB	1 Seconds	2025-03-06 22:00:05.000
SQLCLU-01	SQLCLU-01	AG_HIX_msdb	FULL	Full	NULL	NULL	432 MB	3 Seconds	2025-03-06 22:00:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 22:00:01.000
SQLCLU-01	SQLCLU-01	AG_HIX_master	FULL	Full	NULL	NULL	4 MB	0 Seconds	2025-03-06 22:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	11 MB	0 Seconds	2025-03-06 21:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Differential	HiX_PROD_MM - DIFF Backup - 20250306-213006	NULL	18441 MB	2388 Seconds	2025-03-06 21:30:07.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	1 Seconds	2025-03-06 21:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	3 MB	0 Seconds	2025-03-06 21:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-06 21:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	46 MB	1 Seconds	2025-03-06 20:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	44 MB	1 Seconds	2025-03-06 20:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	130 MB	1 Seconds	2025-03-06 20:15:01.000
SQLCLU-01	SQLCLU-01	msdb	SIMPLE	Full	NULL	NULL	134 MB	1 Seconds	2025-03-06 20:00:04.000
SQLCLU-01	SQLCLU-01	model	FULL	Full	NULL	NULL	4 MB	0 Seconds	2025-03-06 20:00:03.000
SQLCLU-01	SQLCLU-01	master	SIMPLE	Full	NULL	NULL	4 MB	2 Seconds	2025-03-06 20:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	283 MB	3 Seconds	2025-03-06 20:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	70 MB	1 Seconds	2025-03-06 19:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	408 MB	2 Seconds	2025-03-06 19:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	74 MB	1 Seconds	2025-03-06 19:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	54 MB	1 Seconds	2025-03-06 19:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	84 MB	1 Seconds	2025-03-06 18:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	315 MB	2 Seconds	2025-03-06 18:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	221 MB	2 Seconds	2025-03-06 18:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	373 MB	2 Seconds	2025-03-06 18:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	72 MB	1 Seconds	2025-03-06 17:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	104 MB	0 Seconds	2025-03-06 17:30:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	469 MB	2 Seconds	2025-03-06 17:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	193 MB	1 Seconds	2025-03-06 17:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	123 MB	2 Seconds	2025-03-06 16:45:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	360 MB	2 Seconds	2025-03-06 16:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	68 MB	0 Seconds	2025-03-06 16:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	203 MB	2 Seconds	2025-03-06 16:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	125 MB	1 Seconds	2025-03-06 15:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	97 MB	1 Seconds	2025-03-06 15:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	205 MB	2 Seconds	2025-03-06 15:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	161 MB	1 Seconds	2025-03-06 15:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	306 MB	4 Seconds	2025-03-06 14:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	185 MB	2 Seconds	2025-03-06 14:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	464 MB	4 Seconds	2025-03-06 14:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	38 MB	0 Seconds	2025-03-06 14:00:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	262 MB	3 Seconds	2025-03-06 13:45:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	104 MB	1 Seconds	2025-03-06 13:30:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	255 MB	1 Seconds	2025-03-06 13:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	98 MB	0 Seconds	2025-03-06 13:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	3 MB	1 Seconds	2025-03-06 12:45:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	39 MB	1 Seconds	2025-03-06 12:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	34 MB	1 Seconds	2025-03-06 12:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	22 MB	1 Seconds	2025-03-06 12:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	14 MB	1 Seconds	2025-03-06 11:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	65 MB	1 Seconds	2025-03-06 11:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	81 MB	1 Seconds	2025-03-06 11:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	30 MB	0 Seconds	2025-03-06 11:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	126 MB	1 Seconds	2025-03-06 10:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	78 MB	1 Seconds	2025-03-06 10:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	111 MB	3 Seconds	2025-03-06 10:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	24 MB	0 Seconds	2025-03-06 10:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	292 MB	2 Seconds	2025-03-06 09:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	99 MB	1 Seconds	2025-03-06 09:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	44 MB	1 Seconds	2025-03-06 09:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	79 MB	1 Seconds	2025-03-06 09:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	25 MB	0 Seconds	2025-03-06 08:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	1 Seconds	2025-03-06 08:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	23 MB	1 Seconds	2025-03-06 08:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-06 08:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-06 07:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 07:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 07:15:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 07:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 06:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 06:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	1 Seconds	2025-03-06 06:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	1 Seconds	2025-03-06 06:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 05:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 05:30:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	1 Seconds	2025-03-06 05:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 05:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 04:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-06 04:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 04:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 04:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-06 03:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 03:30:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	1 Seconds	2025-03-06 03:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	1 Seconds	2025-03-06 03:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	1 Seconds	2025-03-06 02:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 02:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-06 02:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 02:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 01:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 01:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 01:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	1 Seconds	2025-03-06 01:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_UXIPLOG	FULL	Full	NULL	NULL	122122 MB	526 Seconds	2025-03-06 00:51:58.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	1 Seconds	2025-03-06 00:45:03.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	33 MB	3 Seconds	2025-03-06 00:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 00:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-06 00:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-05 23:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-05 23:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-05 23:15:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-05 23:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-05 22:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	1 Seconds	2025-03-05 22:30:00.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-05 22:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD	FULL	Full	NULL	NULL	3454602 MB	9986 Seconds	2025-03-05 22:05:32.000
SQLCLU-01	SQLCLU-01	HiX_ENVSETTINGS	FULL	Full	NULL	NULL	6 MB	1 Seconds	2025-03-05 22:05:31.000
SQLCLU-01	SQLCLU-01	HiX_AUDITLOG	FULL	Full	NULL	NULL	168013 MB	323 Seconds	2025-03-05 22:00:08.000
SQLCLU-01	SQLCLU-01	DbaUtility	SIMPLE	Full	NULL	NULL	141 MB	1 Seconds	2025-03-05 22:00:06.000
SQLCLU-01	SQLCLU-01	BackupFoundation	FULL	Full	NULL	NULL	67 MB	1 Seconds	2025-03-05 22:00:05.000
SQLCLU-01	SQLCLU-01	AG_HIX_msdb	FULL	Full	NULL	NULL	408 MB	3 Seconds	2025-03-05 22:00:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-05 22:00:01.000
SQLCLU-01	SQLCLU-01	AG_HIX_master	FULL	Full	NULL	NULL	4 MB	1 Seconds	2025-03-05 22:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	1 Seconds	2025-03-05 21:45:00.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Differential	HiX_PROD_MM - DIFF Backup - 20250305-213003	NULL	11317 MB	2203 Seconds	2025-03-05 21:30:04.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	NULL	HiX_PROD_MM - HiX_PROD_MM_FG_202504 - FG-FULL Backup - 20250305-213001	NULL	3 MB	1 Seconds	2025-03-05 21:30:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	1 MB	0 Seconds	2025-03-05 21:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-05 21:15:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	4 MB	1 Seconds	2025-03-05 21:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	1 Seconds	2025-03-05 20:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	2 MB	0 Seconds	2025-03-05 20:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	19 MB	0 Seconds	2025-03-05 20:15:01.000
SQLCLU-01	SQLCLU-01	msdb	SIMPLE	Full	NULL	NULL	130 MB	1 Seconds	2025-03-05 20:00:03.000
SQLCLU-01	SQLCLU-01	model	FULL	Full	NULL	NULL	4 MB	1 Seconds	2025-03-05 20:00:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	8 MB	1 Seconds	2025-03-05 20:00:00.000
SQLCLU-01	SQLCLU-01	master	SIMPLE	Full	NULL	NULL	4 MB	2 Seconds	2025-03-05 20:00:00.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	82 MB	1 Seconds	2025-03-05 19:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	30 MB	0 Seconds	2025-03-05 19:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	30 MB	1 Seconds	2025-03-05 19:15:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	107 MB	1 Seconds	2025-03-05 19:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	100 MB	1 Seconds	2025-03-05 18:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	5 MB	1 Seconds	2025-03-05 18:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	129 MB	1 Seconds	2025-03-05 18:15:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	34 MB	0 Seconds	2025-03-05 18:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	45 MB	1 Seconds	2025-03-05 17:45:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	138 MB	1 Seconds	2025-03-05 17:30:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	109 MB	2 Seconds	2025-03-05 17:15:02.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	63 MB	0 Seconds	2025-03-05 17:00:01.000
SQLCLU-01	SQLCLU-01	HiX_PROD_MM	FULL	Transaction Log	NULL	NULL	50 MB	0 Seconds	2025-03-05 16:45:02.000
